stock,sample_count,before_gap_samples,after_gap_samples,inferred_denominator,denominator_min,denominator_max,denominator_abs_spread,denominator_rel_spread,db_max_adj,db_max_minus_inferred,db_max_matches_inferred,planned_factor_min,planned_factor_max
600855.SH,31,14,17,1.6430999930556363,1.6430999930556363,1.6430999930556363,0.0,0.0,1.6431,6.944363750704952e-09,True,0.9999391436576843,0.9999391436576843
600857.SH,33,14,19,5.806400078206683,5.806400078206683,5.806400078206683,0.0,0.0,5.8064,-7.82066829074779e-08,True,0.9999310970306396,0.9999310970306396
600860.SH,32,14,18,1.6615000182147006,1.6615000182147006,1.6615000182147006,0.0,0.0,1.6615,-1.8214700636676184e-08,True,0.999699056148529,0.999699056148529
600863.SH,28,14,14,22.955900214973113,22.9559,22.955900214973113,2.149731130884902e-07,9.364612630101642e-09,22.9559,-2.149731130884902e-07,True,0.9497732520103455,0.9497732520103455
600865.SH,33,14,19,5.4776,5.4776,5.4776,0.0,0.0,5.4776,0.0,True,1.0,1.0
600866.SH,30,14,16,16.4044,16.4044,16.404400321383218,3.2138321870434083e-07,1.9591281528391216e-08,16.4044,0.0,True,1.0,1.0
600868.SH,31,14,17,28.262,28.262,28.262,0.0,0.0,28.262,0.0,True,1.0,1.0
600869.SH,34,14,20,10.9104,10.9104,10.9104,0.0,0.0,10.9104,0.0,True,1.0,1.0
600871.SH,32,14,18,2.4641000197001346,2.4641000197001346,2.4641000197001346,0.0,0.0,2.4641,-1.9700134412659054e-08,True,0.999959409236908,0.999959409236908
600875.SH,31,14,17,3.3905000957458316,3.3905000957458316,3.3905000957458316,0.0,0.0,3.3905,-9.574583170746109e-08,True,0.980297863483429,0.980297863483429
600876.SH,30,14,16,1.427,1.427,1.427,0.0,0.0,1.427,0.0,True,1.0,1.0
600877.SH,30,14,16,4.641,4.641,4.641,0.0,0.0,4.641,0.0,True,1.0,1.0
600880.SH,29,14,15,29.8203,29.82029980800085,29.8203,1.919991490240136e-07,6.4385384796267515e-09,29.8203,0.0,True,1.0,1.0
600882.SH,31,14,17,2.379,2.379,2.379,0.0,0.0,2.379,0.0,True,1.0,1.0
600883.SH,30,14,16,4.9091,4.9091,4.909100056310653,5.631065302935667e-08,1.1470667338077586e-08,4.9091,0.0,True,1.0,1.0
600888.SH,30,14,16,13.9554,13.9554,13.9554,0.0,0.0,13.9554,0.0,True,1.0,1.0
600892.SH,31,14,17,6.323,6.323,6.323,0.0,0.0,6.323,0.0,True,1.0,1.0
600893.SH,33,14,19,3.3531,3.3530999008050117,3.3531,9.919498822341666e-08,2.9583068868633997e-08,3.3531,0.0,True,1.0,1.0
600905.SH,32,14,18,1.0589000082461366,1.0589000082461366,1.0589000082461366,0.0,0.0,1.0589,-8.246136662393155e-09,True,0.9837567210197449,0.9837567210197449
600906.SH,34,14,20,1.0606999844915286,1.0606999844915286,1.0606999844915286,0.0,0.0,1.0607,1.550847139597522e-08,True,0.9827472567558289,0.9827472567558289
600908.SH,33,14,19,1.343000006264549,1.3429999860658637,1.343000006264549,2.01986853909375e-08,1.5039974159880003e-08,1.343,-6.264549101686612e-09,True,0.9819061756134033,0.9819061756134033
600917.SH,28,14,14,1.1712000267485587,1.1711999729202414,1.1712000267485587,5.382831735900595e-08,4.5959969372987546e-08,1.1712,-2.6748558701328307e-08,True,0.9982923269271851,0.9982923269271851
600926.SH,33,14,19,2.6248999408958316,2.6248999408958316,2.624899950987554,1.0091722568716932e-08,3.84461228844891e-09,2.6249,5.910416822629827e-08,True,0.959960401058197,0.959960401058197
600927.SH,32,14,18,1.0452999864801473,1.0452999864801473,1.0453000020156356,1.5535488229190264e-08,1.4862229436645381e-08,1.0453,1.3519852570809121e-08,True,0.9985650181770325,0.9985650181770325
600933.SH,31,14,17,1.1597,1.1597,1.15970003388443,3.388443015062137e-08,2.9218272096767586e-08,1.1597,0.0,True,1.0,1.0
600935.SH,29,14,15,1.026,1.026,1.026,0.0,0.0,1.026,0.0,True,1.0,1.0
600936.SH,33,14,19,1.026,1.026,1.026,0.0,0.0,1.026,0.0,True,1.0,1.0
600938.SH,32,14,18,1.2880999821298678,1.288099965156086,1.2880999821298678,1.6973781713502945e-08,1.3177379045869459e-08,1.2881,1.787013226284273e-08,True,0.9526434540748596,0.9526434540748596
600939.SH,33,14,19,1.0787,1.0787,1.0787,0.0,0.0,1.0787,0.0,True,1.0,1.0
600955.SH,30,14,16,1.0253,1.0253,1.0253,0.0,0.0,1.0253,0.0,True,1.0,1.0
600956.SH,33,14,19,1.1189999666144743,1.1189999666144743,1.1189999666144743,0.0,0.0,1.119,3.3385525677331884e-08,True,0.9737265706062317,0.9737265706062317
600959.SH,30,14,16,1.4109999674284732,1.4109999674284732,1.411,3.257152680902209e-08,2.308400252367349e-08,1.411,3.257152680902209e-08,True,0.9944011569023132,0.9944011569023132
600960.SH,34,14,20,4.435099925266012,4.435099925266012,4.435099925266012,0.0,0.0,4.4351,7.473398788704344e-08,True,0.9999774694442749,0.9999774694442749
600962.SH,33,14,19,1.893,1.893,1.893,0.0,0.0,1.893,0.0,True,1.0,1.0
600966.SH,30,14,16,7.3982,7.3982,7.398200063624445,6.362444526786248e-08,8.599989898605401e-09,7.3982,0.0,True,0.9934037923812866,1.0
600970.SH,34,14,20,15.3514,15.3514,15.3514,0.0,0.0,15.3514,0.0,True,1.0,1.0
600977.SH,33,14,19,1.0941,1.0940999829016813,1.0941,1.7098318760844222e-08,1.5627747702078622e-08,1.0941,0.0,True,1.0,1.0
600983.SH,30,14,16,2.7992,2.799199997646267,2.7992,2.3537327642486616e-09,8.408590898287588e-10,2.7992,0.0,True,1.0,1.0
600986.SH,34,14,20,5.8548,5.8548,5.8548,0.0,0.0,5.8548,0.0,True,1.0,1.0
600987.SH,33,14,19,7.807399968145257,7.807399968145257,7.807399968145257,0.0,0.0,7.8074,3.1854743731685176e-08,True,0.9860901236534119,0.9860901236534119
600988.SH,30,14,16,5.5087,5.5087,5.508700062273814,6.227381366130658e-08,1.130462970597538e-08,5.5087,0.0,True,1.0,1.0
600989.SH,30,14,16,1.1961000191314097,1.1961000191314097,1.1961000191314097,0.0,0.0,1.213,0.016899980868590347,False,0.9841986298561096,0.9841986298561096
600996.SH,33,14,19,1.050100020160211,1.050100020160211,1.050100020160211,0.0,0.0,1.0501,-2.0160211056108324e-08,True,0.9999047517776489,0.9999047517776489
600999.SH,30,14,16,2.2000999890810693,2.2000999371686674,2.200100040993471,1.0382480342130407e-07,4.719094765536964e-08,2.2001,1.0918930648529113e-08,True,0.9720012545585632,0.9720012545585632
601005.SH,31,14,17,1.051,1.051,1.051,0.0,0.0,1.051,0.0,True,1.0,1.0
601007.SH,31,14,17,1.5296,1.5296,1.5296000327179688,3.2717968778683826e-08,2.138988544631526e-08,1.5296,0.0,True,1.0,1.0
601012.SH,30,14,16,19.7265,19.7265,19.7265,0.0,0.0,19.7265,0.0,True,1.0,1.0
601020.SH,31,14,17,1.4462,1.4462,1.4462,0.0,0.0,1.4462,0.0,True,1.0,1.0
601021.SH,33,14,19,2.1269999871268594,2.1269999871268594,2.1269999908542156,3.7273562014661366e-09,1.752400669499312e-09,2.127,1.2873140331493005e-08,True,0.9769628643989563,0.9769628643989563
601022.SH,31,14,17,1.0495999753700505,1.0495999753700505,1.049600024975634,4.960558364075496e-08,4.726141844969637e-08,1.0496,2.4629949635368575e-08,True,0.9912347793579102,0.9912347793579102
601061.SH,28,14,14,1.06889999612724,1.06889999612724,1.0689000322608049,3.6133564806917207e-08,3.38044390848851e-08,1.0689,3.872759890555244e-09,True,0.9927027821540833,0.9927027821540833
601065.SH,28,14,14,1.0722,1.0722,1.0722000250123087,2.501230866869264e-08,2.3328025245936056e-08,1.0722,0.0,True,1.0,1.0
601066.SH,29,14,15,1.1035999882999368,1.1035999882999368,1.1035999882999368,0.0,0.0,1.1036,1.170006314055172e-08,True,0.9883109927177429,0.9883109927177429
601068.SH,32,14,18,1.005,1.005,1.005,0.0,0.0,1.005,0.0,True,1.0,1.0
601069.SH,31,14,17,1.0197,1.0197,1.0197,0.0,0.0,1.0197,0.0,True,1.0,1.0
601077.SH,29,14,15,1.4544000255141478,1.4543999772078233,1.4544000255141478,4.830632449603911e-08,3.321391890031234e-08,1.4544,-2.551414790552542e-08,True,0.9680967926979065,0.9680967926979065
601083.SH,33,14,19,1.0842999751071372,1.0842999751071372,1.0842999751071372,0.0,0.0,1.0843,2.4892862882097688e-08,True,0.9833994507789612,0.9833994507789612
601089.SH,30,14,16,1.0892,1.0892,1.0892,0.0,0.0,1.0892,0.0,True,1.0,1.0
601096.SH,31,14,17,1.0143999722119565,1.0143999722119565,1.0143999722119565,0.0,0.0,1.0144,2.778804342185026e-08,True,0.9952681660652161,0.9952681660652161
601108.SH,29,14,15,1.2033000265027507,1.203300021424237,1.2033000265027507,5.078513609646507e-09,4.220488238836499e-09,1.2033,-2.6502750660739594e-08,True,0.9798886179924011,0.9798886179924011
601113.SH,29,14,15,2.117,2.117,2.117,0.0,0.0,2.117,0.0,True,1.0,1.0
601118.SH,33,14,19,1.0447000211365718,1.0447,1.0447000211365718,2.1136571826119166e-08,2.0232192398276997e-08,1.0447,-2.1136571826119166e-08,True,0.99798983335495,0.99798983335495
601121.SH,33,14,19,1.0524,1.0524,1.0524,0.0,0.0,1.0524,0.0,True,1.0,1.0
601127.SH,29,14,15,1.0513999968707641,1.0513999968707641,1.0513999968707641,0.0,0.0,1.0514,3.1292357594026043e-09,True,0.9980977773666382,0.9980977773666382
601128.SH,33,14,19,1.5755999905138305,1.5755999905138305,1.5755999905138305,0.0,0.0,1.5756,9.48616940554814e-09,True,0.9801980257034302,0.9801980257034302
601136.SH,32,14,18,1.0250000275744882,1.0250000275744882,1.0250000275744882,0.0,0.0,1.025,-2.757448824830533e-08,True,0.9904389977455139,0.9904389977455139
601137.SH,34,14,20,2.4178,2.4178,2.4178,0.0,0.0,2.4178,0.0,True,1.0,1.0
601155.SH,32,14,18,1.58,1.58,1.58,0.0,0.0,1.58,0.0,True,1.0,1.0
601156.SH,33,14,19,1.1075,1.1075,1.107500020049307,2.0049307103420233e-08,1.8103211831530687e-08,1.1075,0.0,True,1.0,1.0
601162.SH,30,14,16,1.1361999854181373,1.1361999854181373,1.1361999854181373,0.0,0.0,1.1362,1.45818628283223e-08,True,0.9998239874839783,0.9998239874839783
601163.SH,33,14,19,1.248200009733461,1.2482,1.248200009733461,9.733460926142357e-09,7.797997797020389e-09,1.2482,-9.733460926142357e-09,True,0.9638679623603821,0.9638679623603821
601177.SH,33,14,19,1.0465,1.0464999943484596,1.0465,5.651540346818251e-09,5.400420780523891e-09,1.0465,0.0,True,0.9966555237770081,0.9966555237770081
601187.SH,30,14,16,1.2736000334364819,1.2735999876619684,1.2736000334364819,4.577451351295281e-08,3.594104295792304e-08,1.2736,-3.343648180553771e-08,True,0.9811557531356812,0.9811557531356812
601200.SH,33,14,19,1.6677,1.6677,1.6677,0.0,0.0,1.6677,0.0,True,1.0,1.0
601216.SH,32,14,18,18.0755,18.0755,18.0755,0.0,0.0,18.0755,0.0,True,1.0,1.0
601225.SH,33,14,19,1.7393999611333255,1.7393999611333255,1.739399998672761,3.753943556006334e-08,2.15818307455889e-08,1.7394,3.886667454544579e-08,True,0.9980453252792358,0.9980453252792358
601226.SH,33,14,19,1.6138,1.6138,1.6138000075941032,7.594103346164616e-09,4.705727690026407e-09,1.6138,0.0,True,1.0,1.0
601228.SH,33,14,19,1.0999999874539625,1.0999999874539625,1.0999999874539625,0.0,0.0,1.1,1.2546037542193744e-08,True,0.9881818294525146,0.9881818294525146
601229.SH,33,14,19,3.759000087783698,3.759000087783698,3.759000087783698,0.0,0.0,3.759,-8.778369808837283e-08,True,0.9690608978271484,0.9690608978271484
601231.SH,28,14,14,2.4312,2.4312,2.4312,0.0,0.0,2.4312,0.0,True,1.0,1.0
601236.SH,33,14,19,1.1931999650481708,1.1931999650481708,1.1931999650481708,0.0,0.0,1.1932,3.4951829208651475e-08,True,0.994552493095398,0.994552493095398
601298.SH,32,14,18,1.3406999788283942,1.3406999788283942,1.3406999788283942,0.0,0.0,1.3407,2.1171605801839632e-08,True,0.960020899772644,0.960020899772644
601326.SH,33,14,19,1.2140999794653542,1.2140999794653542,1.2141,2.0534645761571824e-08,1.691347179712048e-08,1.2141,2.0534645761571824e-08,True,0.9758669137954712,0.9758669137954712
601360.SH,29,14,15,2.119500015632117,2.119500015632117,2.119500015632117,0.0,0.0,2.1195,-1.5632116934227724e-08,True,0.9909884333610535,0.9909884333610535
601366.SH,28,14,14,1.1501,1.1501,1.150100011261572,1.1261572119281027e-08,9.791819945466505e-09,1.1501,0.0,True,1.0,1.0
601368.SH,33,14,19,1.1441,1.1441,1.1441,0.0,0.0,1.1441,0.0,True,1.0,1.0
601369.SH,29,14,15,2.5524000545174865,2.552400018866531,2.5524000545174865,3.5650955521049355e-08,1.3967620576543563e-08,2.5524,-5.451748652518518e-08,True,0.951574981212616,0.9809198975563049
601375.SH,33,14,19,1.0612000200382419,1.0612000200382419,1.0612000200382419,0.0,0.0,1.0612,-2.0038241954623004e-08,True,0.993497908115387,0.993497908115387
601377.SH,30,14,16,2.809400083081097,2.809400083081097,2.809400083081097,0.0,0.0,2.8094,-8.3081096668991e-08,True,0.9787142872810364,0.9787142872810364
601390.SH,28,14,14,1.4270999847709243,1.4270999847709243,1.4271000220185546,3.724763031343059e-08,2.6100224729110007e-08,1.4271,1.5229075778222523e-08,True,0.9545932412147522,0.9545932412147522
601399.SH,34,14,20,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,1.0,1.0
601456.SH,33,14,19,1.0380000050579195,1.038,1.0380000050579195,5.05791941662892e-09,4.872754712892986e-09,1.038,-5.05791941662892e-09,True,0.9946050047874451,0.9946050047874451
601515.SH,28,14,14,4.3229,4.3229,4.3229,0.0,0.0,4.3229,0.0,True,1.0,1.0
601528.SH,33,14,19,1.4574,1.4574,1.4574,0.0,0.0,1.4574,0.0,True,1.0,1.0
601579.SH,33,14,19,1.1297,1.1297,1.1297,0.0,0.0,1.1297,0.0,True,1.0,1.0
601595.SH,33,14,19,1.2735999961784015,1.2735999961784015,1.2735999961784015,0.0,0.0,1.2736,3.821598593134468e-09,True,0.9981940984725952,0.9981940984725952
601598.SH,28,14,14,1.37029999071619,1.37029999071619,1.3703000052065024,1.449031250544408e-08,1.0574554917621135e-08,1.3703,9.283810165072737e-09,True,0.9521272778511047,0.9521272778511047
601599.SH,31,14,17,3.2661999370655637,3.2661999370655637,3.2661999370655637,0.0,0.0,3.2662,6.293443632898743e-08,True,0.9999387860298157,0.9999387860298157
601606.SH,29,14,15,1.0171,1.0171,1.0171,0.0,0.0,1.0171,0.0,True,1.0,1.0
601608.SH,32,14,18,1.6191000160203362,1.6191,1.6191000160203362,1.602033616876497e-08,9.894593298900784e-09,1.6191,-1.602033616876497e-08,True,0.9937619566917419,0.9937619566917419
601609.SH,32,14,18,1.0881,1.0881,1.0881,0.0,0.0,1.0881,0.0,True,1.0,1.0
601611.SH,33,14,19,1.080200017562814,1.080200017562814,1.080200017562814,0.0,0.0,1.0802,-1.7562813869886895e-08,True,0.9896315336227417,0.9896315336227417
601633.SH,29,14,15,3.9705,3.970499980957672,3.9705,1.904232771465786e-08,4.795952075219207e-09,3.9705,0.0,True,0.9797254800796509,0.9797254800796509
601658.SH,32,14,18,1.3618999889973797,1.3618999889973797,1.3618999889973797,0.0,0.0,1.3619,1.1002620370348382e-08,True,0.9778251051902771,0.9778251051902771
601689.SH,33,14,19,2.3151,2.3151,2.3151,0.0,0.0,2.3151,0.0,True,1.0,1.0
601698.SH,33,14,19,1.0099,1.0098999924846126,1.0099,7.515387423495667e-09,7.441714450436347e-09,1.0099,0.0,True,1.0,1.0
601717.SH,33,14,19,2.9461999184612715,2.9461999184612715,2.9462,8.15387286579039e-08,2.7675898077035314e-08,2.9462,8.15387286579039e-08,True,0.9371393918991089,0.9371393918991089
601727.SH,34,14,20,1.1431000208157633,1.1431000208157633,1.1431000208157633,0.0,0.0,1.1431,-2.0815763335235715e-08,True,0.9999125003814697,0.9999125003814697
601777.SH,31,14,17,1.175,1.175,1.175,0.0,0.0,1.175,0.0,True,1.0,1.0
601798.SH,33,14,19,1.0743999890286609,1.0743999890286609,1.0743999890286609,0.0,0.0,1.0744,1.0971339170495753e-08,True,0.9996277093887329,0.9996277093887329
601811.SH,33,14,19,1.3483000051828864,1.3483000051828864,1.3483000051828864,0.0,0.0,1.3483,-5.182886342325332e-09,True,0.9867240190505981,0.9867240190505981
601816.SH,28,14,14,1.0793999778047654,1.079399975795451,1.0793999798140796,4.0186285410470646e-09,3.7230207742082493e-09,1.0794,2.2195234539168496e-08,True,0.9714656472206116,0.9924032092094421
601838.SH,31,14,17,1.418400017987921,1.4184,1.418400017987921,1.7987920930551127e-08,1.2681839186711227e-08,1.4184,-1.7987920930551127e-08,True,0.9543147087097168,0.9543147087097168
601858.SH,33,14,19,1.1535999753544357,1.1535999753544357,1.1536,2.4645564256076113e-08,2.136404714164798e-08,1.1536,2.4645564256076113e-08,True,0.9867371916770935,0.9867371916770935
601860.SH,28,14,14,1.2575000186623473,1.2575000186623473,1.2575000186623473,0.0,0.0,1.2575,-1.866234722314175e-08,True,0.9821073412895203,0.9821073412895203
601868.SH,34,14,20,1.053100003245562,1.053100003245562,1.053100003245562,0.0,0.0,1.0531,-3.2455620413429642e-09,True,0.9880353212356567,0.9880353212356567
601869.SH,29,14,15,1.0895000311229643,1.0895000311229643,1.0895000311229643,0.0,0.0,1.0895,-3.112296442786544e-08,True,0.9958696365356445,0.9958696365356445
601872.SH,34,14,20,1.7416999856425708,1.7416999856425708,1.7417000484462593,6.28036884720018e-08,3.60588442267406e-08,1.7417,1.4357429245492881e-08,True,0.9917896389961243,0.9917896389961243
601878.SH,33,14,19,1.107600002081025,1.107600002081025,1.107600002081025,0.0,0.0,1.1076,-2.0810251299963056e-09,True,0.9852834939956665,0.9852834939956665
601880.SH,31,14,17,2.824900047900764,2.8249,2.824900047900764,4.7900764243991034e-08,1.6956622688150325e-08,2.8249,-4.7900764243991034e-08,True,0.9872561693191528,0.9872561693191528
601881.SH,33,14,19,1.185199997718856,1.185199997718856,1.185200027399909,2.968105294876011e-08,2.504307543527419e-08,1.1852,2.2811439404080147e-09,True,0.9815220832824707,0.9815220832824707
601882.SH,33,14,19,1.1077,1.1077,1.1077,0.0,0.0,1.1077,0.0,True,1.0,1.0
601899.SH,32,14,18,2.1767000269861696,2.1767000269861696,2.1767000269861696,0.0,0.0,2.1767,-2.6986169743281607e-08,True,0.9923737645149231,0.9923737645149231
601900.SH,33,14,19,1.3205999923649627,1.3205999923649627,1.3206,7.635037269082545e-09,5.7814912261278554e-09,1.3206,7.635037269082545e-09,True,0.9633499979972839,0.9633499979972839
601918.SH,33,14,19,1.6739000099095587,1.6739000099095587,1.6739000099095587,0.0,0.0,1.6739,-9.909558729148671e-09,True,0.9689945578575134,0.9689945578575134
601919.SH,34,14,20,2.393600069734489,2.393600010155273,2.393600069734489,5.957921622723461e-08,2.4891048835005867e-08,2.3936,-6.97344888500595e-08,True,0.962775707244873,0.962775707244873
601933.SH,30,14,16,9.169,9.169,9.169,0.0,0.0,9.169,0.0,True,1.0,1.0
601949.SH,32,14,18,1.1689,1.1689,1.168900005860929,5.860928853351766e-09,5.014054969074998e-09,1.1689,0.0,True,0.9854564070701599,0.9854564070701599
601952.SH,33,14,19,1.57650003278188,1.5765000016172641,1.57650003278188,3.116461577690188e-08,1.976823033863757e-08,1.5765,-3.27818798773194e-08,True,0.9936568140983582,0.9936568140983582
601956.SH,31,14,17,1.1,1.1,1.1,0.0,0.0,1.1,0.0,True,1.0,1.0
601968.SH,32,14,18,1.109099992220879,1.109099992220879,1.109099992220879,0.0,0.0,1.1091,7.779120902995373e-09,True,0.9922459721565247,0.9922459721565247
601969.SH,34,14,20,1.0544999710415055,1.0544999710415055,1.0544999710415055,0.0,0.0,1.0545,2.8958494491249098e-08,True,0.9962067604064941,0.9962067604064941
601985.SH,33,14,19,1.2293999942384095,1.2293999942384095,1.2293999993548528,5.1164432690598005e-09,4.161740111467418e-09,1.2294,5.761590538000405e-09,True,0.9807223081588745,0.9807223081588745
601990.SH,33,14,19,1.3046999985409382,1.3046999985409382,1.3046999985409382,0.0,0.0,1.3047,1.4590617603005285e-09,True,0.984517514705658,0.984517514705658
601997.SH,33,14,19,2.0141,2.0141,2.0141,0.0,0.0,2.0141,0.0,True,1.0,1.0
601999.SH,30,14,16,1.13980001520403,1.13980001520403,1.13980001520403,0.0,0.0,1.1398,-1.52040300349654e-08,True,0.991840660572052,0.991840660572052
603004.SH,28,14,14,1.023,1.023,1.023,0.0,0.0,1.023,0.0,True,1.0,1.0
603005.SH,33,14,19,2.8031,2.803099930562596,2.8031,6.943740427090006e-08,2.4771647201633925e-08,2.8031,0.0,True,1.0,1.0
603006.SH,34,14,20,2.498500074207159,2.498500074207159,2.498500074207159,0.0,0.0,2.4985,-7.420715908423858e-08,True,0.9740644097328186,0.9740644097328186
603007.SH,34,14,20,4.7806,4.7806,4.7806,0.0,0.0,4.7806,0.0,True,1.0,1.0
603011.SH,33,14,19,2.0981999748802083,2.0981999748802083,2.0981999748802083,0.0,0.0,2.0982,2.511979158015265e-08,True,0.9999046921730042,0.9999046921730042
603012.SH,33,14,19,2.2561,2.2561,2.2561,0.0,0.0,2.2561,0.0,True,1.0,1.0
603015.SH,34,14,20,2.2387,2.2387,2.2387,0.0,0.0,2.2387,0.0,True,1.0,1.0
603016.SH,29,14,15,1.1747,1.1747,1.1747,0.0,0.0,1.1747,0.0,True,1.0,1.0
603017.SH,33,14,19,5.12200005217347,5.12200005217347,5.12200005217347,0.0,0.0,5.122,-5.2173469988758825e-08,True,0.9811206459999084,0.9811206459999084
603018.SH,33,14,19,7.7731,7.7731,7.7731,0.0,0.0,7.7731,0.0,True,1.0,1.0
603019.SH,31,14,17,4.082899958911111,4.082899958911111,4.082899958911111,0.0,0.0,4.0829,4.108888962406354e-08,True,0.9991917610168457,0.9991917610168457
603020.SH,33,14,19,2.3017,2.3017,2.301700038932869,3.8932868928753805e-08,1.6914832049682326e-08,2.3017,0.0,True,0.9805795550346375,1.0
603021.SH,32,14,18,2.665299935715117,2.665299935715117,2.665299935715117,0.0,0.0,2.6653,6.428488275034283e-08,True,0.9998874664306641,0.9998874664306641
603022.SH,32,14,18,2.6056,2.6056,2.6056,0.0,0.0,2.6056,0.0,True,1.0,1.0
603023.SH,31,14,17,6.911,6.911,6.911,0.0,0.0,6.911,0.0,True,1.0,1.0
603025.SH,34,14,20,2.9888,2.9888,2.9888,0.0,0.0,2.9888,0.0,True,1.0,1.0
603026.SH,33,14,19,1.0783,1.0783,1.0783,0.0,0.0,1.0783,0.0,True,1.0,1.0
603027.SH,33,14,19,8.295599855124554,8.295599855124554,8.295600262012899,4.068883452390537e-07,4.904869477132519e-08,8.2956,1.448754467503477e-07,True,0.7318337559700012,0.7318337559700012
603030.SH,29,14,15,3.5895000031892925,3.5895000031892925,3.5895000031892925,0.0,0.0,3.5895,-3.1892923857412825e-09,True,0.9998607039451599,0.9998607039451599
603032.SH,32,14,18,1.6997,1.6997,1.6997000053764877,5.376487699493282e-09,3.1631980346492217e-09,1.6997,0.0,True,1.0,1.0
603035.SH,33,14,19,1.2347,1.2346999633070717,1.2347,3.6692928251369494e-08,2.9718092047760182e-08,1.2347,0.0,True,1.0,1.0
603036.SH,28,14,14,1.1122,1.1122,1.1122,0.0,0.0,1.1122,0.0,True,1.0,1.0
603037.SH,33,14,19,4.341,4.3409999210462,4.341,7.895379994238283e-08,1.8187929035333524e-08,4.341,0.0,True,1.0,1.0
603038.SH,30,14,16,3.8528,3.8528,3.852800043643873,4.3643873404164424e-08,1.1327832590366597e-08,3.8528,0.0,True,1.0,1.0
603039.SH,30,14,16,3.7668999762775552,3.7668999762775552,3.7668999762775552,0.0,0.0,3.7669,2.3722444897344985e-08,True,0.9987522959709167,0.9987522959709167
