stock,date,db_rows,db_close_rows,qlib_close_rows,qlib_close_non_null,qlib_close_file_exists,qlib_close_bin
002061.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002061.sz/close.1min.bin
002062.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002062.sz/close.1min.bin
002064.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002064.sz/close.1min.bin
002069.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002069.sz/close.1min.bin
002074.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002074.sz/close.1min.bin
002085.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002085.sz/close.1min.bin
002088.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002088.sz/close.1min.bin
002090.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002090.sz/close.1min.bin
002097.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002097.sz/close.1min.bin
002098.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002098.sz/close.1min.bin
002103.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002103.sz/close.1min.bin
002110.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002110.sz/close.1min.bin
002112.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002112.sz/close.1min.bin
002114.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002114.sz/close.1min.bin
002115.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002115.sz/close.1min.bin
002121.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002121.sz/close.1min.bin
002123.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002123.sz/close.1min.bin
002124.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002124.sz/close.1min.bin
002128.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002128.sz/close.1min.bin
002129.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002129.sz/close.1min.bin
002136.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002136.sz/close.1min.bin
002137.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002137.sz/close.1min.bin
002141.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002141.sz/close.1min.bin
002142.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002142.sz/close.1min.bin
002153.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002153.sz/close.1min.bin
002157.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002157.sz/close.1min.bin
002159.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002159.sz/close.1min.bin
002160.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002160.sz/close.1min.bin
002161.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002161.sz/close.1min.bin
002162.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002162.sz/close.1min.bin
002163.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002163.sz/close.1min.bin
002166.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002166.sz/close.1min.bin
002168.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002168.sz/close.1min.bin
002171.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002171.sz/close.1min.bin
002175.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002175.sz/close.1min.bin
002177.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002177.sz/close.1min.bin
002182.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002182.sz/close.1min.bin
002183.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002183.sz/close.1min.bin
002186.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002186.sz/close.1min.bin
002187.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002187.sz/close.1min.bin
002188.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002188.sz/close.1min.bin
002189.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002189.sz/close.1min.bin
002190.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002190.sz/close.1min.bin
002192.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002192.sz/close.1min.bin
002193.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002193.sz/close.1min.bin
002194.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002194.sz/close.1min.bin
002199.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002199.sz/close.1min.bin
002200.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002200.sz/close.1min.bin
002201.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002201.sz/close.1min.bin
002202.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002202.sz/close.1min.bin
002205.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002205.sz/close.1min.bin
002207.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002207.sz/close.1min.bin
002209.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002209.sz/close.1min.bin
002211.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002211.sz/close.1min.bin
002213.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002213.sz/close.1min.bin
002217.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002217.sz/close.1min.bin
002221.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002221.sz/close.1min.bin
002225.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002225.sz/close.1min.bin
002226.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002226.sz/close.1min.bin
002236.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002236.sz/close.1min.bin
002239.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002239.sz/close.1min.bin
002240.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002240.sz/close.1min.bin
002245.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002245.sz/close.1min.bin
002247.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002247.sz/close.1min.bin
002248.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002248.sz/close.1min.bin
002251.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002251.sz/close.1min.bin
002252.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002252.sz/close.1min.bin
002255.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002255.sz/close.1min.bin
002256.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002256.sz/close.1min.bin
002270.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002270.sz/close.1min.bin
002278.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002278.sz/close.1min.bin
002279.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002279.sz/close.1min.bin
002282.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002282.sz/close.1min.bin
002289.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002289.sz/close.1min.bin
002290.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002290.sz/close.1min.bin
002291.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002291.sz/close.1min.bin
002297.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002297.sz/close.1min.bin
002299.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002299.sz/close.1min.bin
002306.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002306.sz/close.1min.bin
002310.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002310.sz/close.1min.bin
002314.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002314.sz/close.1min.bin
002316.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002316.sz/close.1min.bin
002319.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002319.sz/close.1min.bin
002323.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002323.sz/close.1min.bin
002333.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002333.sz/close.1min.bin
002338.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002338.sz/close.1min.bin
002342.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002342.sz/close.1min.bin
002343.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002343.sz/close.1min.bin
002344.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002344.sz/close.1min.bin
002347.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002347.sz/close.1min.bin
002348.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002348.sz/close.1min.bin
002350.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002350.sz/close.1min.bin
002352.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002352.sz/close.1min.bin
002356.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002356.sz/close.1min.bin
002357.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002357.sz/close.1min.bin
002358.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002358.sz/close.1min.bin
002366.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002366.sz/close.1min.bin
002369.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002369.sz/close.1min.bin
002373.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002373.sz/close.1min.bin
002377.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002377.sz/close.1min.bin
002384.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002384.sz/close.1min.bin
002385.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002385.sz/close.1min.bin
002389.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002389.sz/close.1min.bin
002390.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002390.sz/close.1min.bin
002398.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002398.sz/close.1min.bin
002402.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002402.sz/close.1min.bin
002409.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002409.sz/close.1min.bin
002415.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002415.sz/close.1min.bin
002418.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002418.sz/close.1min.bin
002420.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002420.sz/close.1min.bin
002423.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002423.sz/close.1min.bin
002424.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002424.sz/close.1min.bin
002425.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002425.sz/close.1min.bin
002426.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002426.sz/close.1min.bin
002429.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002429.sz/close.1min.bin
002436.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002436.sz/close.1min.bin
002437.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002437.sz/close.1min.bin
002438.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002438.sz/close.1min.bin
002439.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002439.sz/close.1min.bin
002445.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002445.sz/close.1min.bin
002456.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002456.sz/close.1min.bin
002459.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002459.sz/close.1min.bin
002466.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002466.sz/close.1min.bin
002470.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002470.sz/close.1min.bin
002482.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002482.sz/close.1min.bin
002483.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002483.sz/close.1min.bin
002486.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002486.sz/close.1min.bin
002490.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002490.sz/close.1min.bin
002496.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002496.sz/close.1min.bin
002500.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002500.sz/close.1min.bin
002501.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002501.sz/close.1min.bin
002513.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002513.sz/close.1min.bin
002514.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002514.sz/close.1min.bin
002515.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002515.sz/close.1min.bin
002516.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002516.sz/close.1min.bin
002517.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002517.sz/close.1min.bin
002520.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002520.sz/close.1min.bin
002523.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002523.sz/close.1min.bin
002524.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002524.sz/close.1min.bin
002526.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002526.sz/close.1min.bin
002527.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002527.sz/close.1min.bin
002528.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002528.sz/close.1min.bin
002529.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002529.sz/close.1min.bin
002530.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002530.sz/close.1min.bin
002531.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002531.sz/close.1min.bin
002532.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002532.sz/close.1min.bin
002535.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002535.sz/close.1min.bin
002538.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002538.sz/close.1min.bin
002545.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002545.sz/close.1min.bin
002554.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002554.sz/close.1min.bin
002555.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002555.sz/close.1min.bin
002556.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002556.sz/close.1min.bin
002558.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002558.sz/close.1min.bin
002559.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002559.sz/close.1min.bin
002564.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002564.sz/close.1min.bin
002569.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002569.sz/close.1min.bin
002570.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002570.sz/close.1min.bin
002573.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002573.sz/close.1min.bin
002576.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002576.sz/close.1min.bin
002578.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002578.sz/close.1min.bin
002579.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002579.sz/close.1min.bin
002584.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002584.sz/close.1min.bin
002596.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002596.sz/close.1min.bin
002599.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002599.sz/close.1min.bin
002600.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002600.sz/close.1min.bin
002601.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002601.sz/close.1min.bin
002602.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002602.sz/close.1min.bin
002606.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002606.sz/close.1min.bin
002616.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002616.sz/close.1min.bin
002617.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002617.sz/close.1min.bin
002622.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002622.sz/close.1min.bin
002629.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002629.sz/close.1min.bin
002638.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002638.sz/close.1min.bin
002640.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002640.sz/close.1min.bin
002642.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002642.sz/close.1min.bin
002644.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002644.sz/close.1min.bin
002647.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002647.sz/close.1min.bin
002648.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002648.sz/close.1min.bin
002650.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002650.sz/close.1min.bin
002654.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002654.sz/close.1min.bin
002655.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002655.sz/close.1min.bin
002656.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002656.sz/close.1min.bin
002667.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002667.sz/close.1min.bin
002669.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002669.sz/close.1min.bin
002670.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002670.sz/close.1min.bin
002675.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002675.sz/close.1min.bin
002676.SZ,2025-07-08,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/002676.sz/close.1min.bin
